V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,consent,support_inequality1,support_inequality2,support_inequality3,support_inequality4,support_inequality5,lvl1,lvl2,lvl3,lvl4,growth1,growth2,growth3,growth4,fix1,fix2,fix3,fix4,fix5,fix6,fix7,bjw1,bjw2,bjw3,bjw4,bjw5,bjw6,bjw7,bjw8,bjw9,bjw10,bjw11,bjw12,bjw13,bjw14,bjw15,bjw16,bjw17,bjw18,redist1,redist2,redist3,redist4,govresp,eq.desire,govresp2,competent,confident,independent,competitive,intelligent,tolerant,warm,goodnatured,sincere,wg1,wg2,wg3,wg4,wg5,emp1,emp2,emp3,emp4,emp5,emp6,pt1,pt2,pt3,free_will1,free_will2,free_will3,free_will4,free_will5,Q26,sd1,sd2,sd3,sd4,sd5,sd6,sd7,sd8,sd9,sd10,sd11,sd12,sd13,oc1,oc2,oc3,oc4,oc5,oc6,oc7,oc8,oc9,oc10,oc11,oc12,oc13,oc14,oc15,gender,age,ethnicity,income,ideology,soc.iss,econ.iss,partyID,debrief
R_0UMWnInN1f7cfTn,Default Response Set,Anonymous,,,199.19.252.30,0,17-07-25 12:01,17-07-25 12:21,1,1,7,7,7,1,1,2,2,5,6,5,4,3,6,1,1,6,1,5,1,7,2,2,3,4,3,4,4,4,2,3,3,4,4,3,4,3,3,3,2,3,3,3,7,4,4,3,3,3,3,3,3,3,3,3,5,5,5,5,4,3,5,4,3,3,3,3,4,4,5,6,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,6,5,5,5,5,5,5,5,6,7,6,6,1,28,Latino,8,2,1,7,1,1
R_1NszztaiCm1el3D,Default Response Set,Anonymous,,,184.188.125.178,0,17-07-25 12:16,17-07-25 12:22,1,1,6,5,6,1,1,2,2,5,6,7,4,2,4,2,2,5,2,2,2,2,4,4,4,3,4,4,4,2,3,4,3,4,4,3,2,4,4,4,4,4,3,3,7,3,4,4,1,3,5,4,3,4,4,4,5,4,5,5,4,2,4,5,2,1,1,3,5,4,6,6,6,6,6,1,1,2,2,1,1,1,1,2,2,2,1,2,1,6,2,7,2,7,7,2,5,6,3,3,3,5,1,6,2,20,white,1,2,2,3,1,1
R_0qWSGdUrXmDf7Jr,Default Response Set,Anonymous,,,12.158.110.190,0,17-07-25 12:14,17-07-25 12:22,1,1,6,6,6,2,2,2,2,6,6,5,5,3,4,2,2,6,4,4,2,6,4,3,3,4,4,4,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,7,4,4,3,3,3,3,3,3,3,3,3,5,5,5,5,3,2,4,4,2,2,2,3,3,3,5,6,5,6,6,1,2,1,1,2,1,2,2,2,2,2,1,1,2,3,1,4,1,6,6,4,4,4,4,3,4,4,1,6,2,31,caucasian,5,2,2,4,2,1
R_d1rjY1g40UJBlrf,Default Response Set,Anonymous,,,75.98.99.66,0,17-07-25 12:04,17-07-25 12:22,1,1,6,7,6,2,1,2,2,5,6,3,6,2,6,1,1,6,5,3,2,6,3,2,2,2,4,4,2,4,2,4,2,3,2,4,2,4,4,4,4,4,4,4,7,4,5,3,1,1,1,3,3,3,3,3,5,2,5,5,4,4,3,5,2,2,1,4,4,4,2,5,2,3,5,1,2,1,1,2,1,2,1,2,1,2,1,1,1,6,1,6,5,7,7,7,7,7,6,6,6,6,3,7,2,33,White/Caucasion,6,1,1,1,1,1
R_2hHY0Mp31d0a137,Default Response Set,Anonymous,,,71.59.151.83,0,17-07-25 12:17,17-07-25 12:22,1,1,5,6,6,2,2,4,5,6,3,5,5,4,5,5,4,5,4,4,2,5,2,3,3,4,3,3,3,3,4,3,2,3,3,4,3,4,3,2,3,2,3,3,4,1,5,4,4,4,4,4,4,4,4,4,5,4,3,4,4,2,3,4,2,2,2,3,3,3,4,6,4,5,5,1,2,2,2,2,2,2,1,2,1,1,1,2,2,3,2,3,3,4,5,4,6,6,6,6,6,6,2,6,2,36,white,6,3,3,4,1,1
R_cMB1cHwqhcqNgPz,Default Response Set,Anonymous,,,173.88.65.163,0,17-07-25 12:18,17-07-25 12:22,1,1,7,6,6,2,2,3,2,5,6,2,6,3,5,2,1,4,2,6,2,5,4,2,3,3,2,4,3,2,4,3,4,2,4,3,4,2,3,4,4,4,3,3,8,2,5,3,3,3,4,5,4,3,3,4,3,4,4,4,5,2,5,4,2,1,2,4,5,4,5,6,4,4,3,1,2,1,1,1,2,2,2,2,1,2,1,2,1,7,1,7,3,7,7,1,7,1,7,7,7,6,1,7,2,39,White,4,1,1,1,1,1
R_cx7NfxxgvcNFjhz,Default Response Set,Anonymous,,,192.208.164.92,0,17-07-25 12:11,17-07-25 12:22,1,1,5,7,7,2,1,1,1,5,6,6,3,1,5,2,2,2,3,6,2,6,2,1,1,2,4,1,3,2,1,2,2,4,4,5,2,4,3,3,4,4,4,3,8,3,5,5,5,5,2,5,5,5,5,5,5,1,6,6,5,1,5,5,1,1,1,4,5,3,6,6,2,2,5,1,2,2,2,2,1,2,1,2,2,2,2,1,2,7,1,7,7,7,7,7,7,5,5,5,6,6,1,7,2,34,Caucasian,3,2,1,2,1,1
R_1YYWY5dRadK8JN3,Default Response Set,Anonymous,,,172.56.10.10,0,17-07-25 12:17,17-07-25 12:23,1,1,7,7,7,1,1,1,1,7,7,2,7,1,7,1,2,1,2,6,1,6,2,3,2,2,3,2,3,3,2,3,2,2,3,3,2,3,3,3,4,4,4,4,9,1,5,2,3,2,3,3,4,3,3,3,5,2,5,6,2,2,4,4,2,2,1,5,4,1,3,3,2,3,5,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,6,1,1,6,6,6,2,5,5,6,5,2,6,2,53,Caucasian,8,1,1,2,1,1
R_cCNplsGvrP4SxQ9,Default Response Set,Anonymous,,,24.108.30.40,0,17-07-25 12:14,17-07-25 12:23,1,1,7,7,7,1,1,1,1,7,7,6,7,1,6,1,1,1,1,4,1,7,1,1,1,3,4,5,3,1,1,4,1,2,3,4,1,4,2,2,4,4,4,4,10,1,5,5,1,2,4,5,5,5,5,5,3,4,5,4,3,2,4,5,1,1,1,5,5,5,1,4,1,1,4,1,1,2,1,2,2,2,1,2,2,2,1,1,2,3,2,2,1,1,7,7,7,7,6,6,5,6,3,7,1,25,White,5,1,1,1,1,1
R_3IgzaqyirzKPjQ9,Default Response Set,Anonymous,,,73.163.209.230,0,17-07-25 12:16,17-07-25 12:23,1,1,6,6,7,3,2,4,2,5,6,5,5,3,4,3,3,4,3,3,3,5,4,4,3,4,4,3,3,4,3,4,4,4,4,4,3,4,3,4,3,3,3,3,1,1,4,4,3,3,3,4,4,4,4,4,4,2,4,4,7,2,4,4,2,1,1,4,4,4,5,5,5,5,5,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,52,white,8,2,2,2,1,1
R_9tqqyASiJbtN85n,Default Response Set,Anonymous,,,73.116.60.25,0,17-07-25 12:15,17-07-25 12:23,1,1,7,7,7,1,1,1,1,7,7,1,7,1,7,1,1,1,1,7,1,7,1,1,1,1,1,2,1,5,1,1,2,1,1,5,2,1,1,1,4,4,4,4,10,1,5,4,2,2,1,4,4,4,4,4,5,4,7,7,3,2,4,5,1,1,1,4,4,5,4,4,4,4,4,1,2,2,1,2,1,2,1,2,1,1,1,2,1,7,1,6,2,5,7,4,7,1,3,4,3,5,1,7,1,33,White American,1,1,2,1,1,1
R_e9WnAKntHXmdan3,Default Response Set,Anonymous,,,75.130.94.3,0,17-07-25 12:12,17-07-25 12:23,1,1,7,6,5,2,1,2,2,4,5,5,5,4,4,3,4,6,4,3,4,5,3,2,2,2,1,3,2,3,2,2,1,2,1,3,2,2,1,1,3,3,3,2,4,7,2,4,3,3,3,3,4,4,5,4,4,1,5,4,5,2,4,5,1,1,1,5,4,3,6,6,4,4,3,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,29,white,5,8,8,8,4,1
R_4MmXTJPLLTygeTb,Default Response Set,Anonymous,,,159.45.186.46,0,17-07-25 12:14,17-07-25 12:23,1,1,5,4,5,2,2,4,4,5,5,5,4,4,4,3,3,5,5,6,3,3,4,3,4,4,4,3,3,3,4,4,3,4,4,3,4,4,3,4,3,3,3,3,7,6,4,3,3,3,3,3,3,4,4,3,3,4,4,5,3,2,4,4,2,2,3,4,4,3,5,5,5,5,5,1,1,1,2,1,1,1,1,1,1,2,1,2,2,7,6,3,2,2,5,6,2,2,2,4,2,5,2,6,1,27,White,3,4,2,5,2,1
R_74kgNfg2nlAKINn,Default Response Set,Anonymous,,,173.235.15.150,0,17-07-25 12:19,17-07-25 12:24,1,1,4,3,3,5,5,6,5,3,3,4,2,5,2,2,2,5,5,2,5,3,4,2,4,4,4,2,3,3,2,4,2,4,3,3,4,4,3,4,2,2,2,2,3,7,2,2,2,1,1,2,3,2,2,2,2,2,2,2,6,4,4,4,2,2,2,4,3,4,6,6,6,6,5,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,4,4,2,2,2,2,2,3,2,6,2,31,white,5,4,4,4,3,1
R_bPc6cBDVP5BHdEp,Default Response Set,Anonymous,,,71.28.242.251,0,17-07-25 12:16,17-07-25 12:25,1,1,3,3,3,5,5,5,5,2,3,5,5,3,6,5,5,7,5,2,5,3,4,2,4,2,4,4,2,2,2,4,2,4,4,2,2,4,2,4,4,3,3,3,1,7,2,4,2,2,1,4,4,4,4,4,1,1,1,2,7,2,4,5,2,1,1,4,4,4,7,7,6,7,7,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,3,1,5,6,1,5,1,2,1,5,2,1,5,2,33,American,7,7,7,7,3,1
R_eu0gt06LyCTtF0F,Default Response Set,Anonymous,,,47.149.74.43,0,17-07-25 12:15,17-07-25 12:25,1,1,6,5,6,4,6,6,5,7,5,3,4,6,4,7,4,6,7,6,5,7,3,3,2,3,3,3,5,5,4,5,2,2,4,2,5,3,3,3,3,3,4,3,8,4,4,3,3,4,3,5,4,4,4,4,4,5,7,7,5,3,3,5,4,5,4,4,3,3,6,7,7,5,5,1,1,2,1,1,1,2,1,1,1,2,2,1,1,5,1,6,1,3,6,6,7,6,5,4,1,6,1,5,1,24,white,5,3,4,6,1,1
R_6S69QmDOiwlHkwd,Default Response Set,Anonymous,,,73.1.76.197,0,17-07-25 12:22,17-07-25 12:25,1,1,6,4,2,3,6,5,4,2,4,6,5,4,2,3,5,6,2,3,5,4,3,4,2,3,1,2,3,2,4,3,4,5,2,4,3,4,2,2,2,3,1,1,7,5,3,3,3,2,1,4,2,5,4,1,4,6,3,2,4,2,4,3,4,5,3,2,2,4,5,2,4,3,6,1,1,2,2,1,2,1,1,1,2,1,1,2,2,3,2,4,3,5,5,6,3,4,2,4,4,6,3,3,1,23,white,1,7,7,7,3,1
R_8pt4aYsFKj8o5xz,Default Response Set,Anonymous,,,98.114.215.35,0,17-07-25 12:21,17-07-25 12:25,1,1,5,4,4,4,4,5,4,4,3,4,5,4,5,4,5,3,4,3,6,4,3,3,3,4,2,3,3,3,2,2,4,3,3,3,4,3,3,3,2,2,3,2,8,6,3,3,3,3,2,2,4,3,3,4,6,3,5,4,4,3,4,3,2,3,3,3,3,4,4,5,4,4,7,1,2,2,1,1,2,2,1,1,2,2,1,1,2,4,3,4,4,4,5,6,5,4,4,3,3,4,3,4,1,24,White,9,1,1,1,1,1
R_bwuiPeADOCK3xNH,Default Response Set,Anonymous,,,184.167.111.197,0,17-07-25 12:17,17-07-25 12:25,1,1,7,7,7,1,1,1,1,2,7,7,7,1,7,1,3,6,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,2,2,1,4,4,4,4,8,1,5,3,1,4,2,3,2,4,2,4,2,1,1,5,7,2,4,4,4,2,1,3,3,2,1,6,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,6,1,6,1,6,7,7,7,1,6,6,6,4,1,7,2,59,Caucasian,2,2,3,3,1,1
R_eaK8LilcmOKkiQR,Default Response Set,Anonymous,,,65.24.79.170,0,17-07-25 12:15,17-07-25 12:25,1,1,4,4,4,3,4,4,3,4,5,5,3,4,4,4,4,5,5,3,4,4,3,2,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,3,2,2,2,5,6,3,3,3,3,3,3,3,3,3,3,1,1,1,1,6,3,3,3,3,2,2,2,3,4,6,6,6,6,5,1,2,1,2,2,1,2,1,2,1,1,1,2,2,6,6,5,2,5,6,6,6,6,4,4,2,4,1,6,1,33,White,4,8,8,8,2,1
R_5oM6Wg4QnDd8PGJ,Default Response Set,Anonymous,,,64.26.99.248,0,17-07-25 12:15,17-07-25 12:26,1,1,4,5,4,5,5,5,3,4,4,4,5,4,4,5,5,4,4,4,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,4,3,3,3,2,2,3,6,6,3,4,1,1,3,3,1,1,1,2,4,4,4,6,5,2,4,5,4,3,3,4,3,3,5,4,4,5,4,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,3,3,4,2,2,2,3,2,4,3,6,2,23,black,7,5,6,6,2,1
R_54ry6hFaTa4O2qh,Default Response Set,Anonymous,,,75.132.108.44,0,17-07-25 12:17,17-07-25 12:26,1,1,6,6,6,2,2,3,2,5,6,6,6,2,4,2,2,6,2,2,2,6,3,3,4,3,2,4,3,2,2,3,2,2,2,4,2,3,4,4,3,3,3,3,5,1,4,3,3,3,4,4,4,3,3,4,2,2,2,6,6,5,2,4,4,2,3,3,3,1,6,6,2,2,6,1,2,2,2,1,1,2,2,2,1,2,1,1,1,7,1,4,1,5,6,4,7,5,4,4,4,6,1,7,1,37,white,5,1,1,3,2,1
R_bxEKqbxlzuh9fRX,Default Response Set,Anonymous,,,99.121.204.166,0,17-07-25 12:15,17-07-25 12:26,1,1,4,4,4,5,4,4,3,5,5,5,5,3,4,5,6,6,5,3,5,3,2,3,2,2,3,3,2,3,4,4,4,3,4,2,3,4,4,4,3,2,3,2,3,4,2,2,1,2,2,3,1,4,3,3,1,3,5,5,6,3,4,5,1,1,1,2,2,2,4,5,5,5,5,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,4,1,3,1,1,2,4,1,1,7,2,68,white,1,7,7,7,3,1
R_3ldA9BDVKnhIVIV,Default Response Set,Anonymous,,,99.32.61.31,0,17-07-25 12:16,17-07-25 12:26,1,1,5,6,6,3,2,3,3,3,7,6,5,4,4,2,3,6,3,2,2,6,4,3,2,3,4,4,4,3,2,4,4,2,4,2,2,4,4,4,4,3,4,4,6,5,4,2,1,4,2,3,5,5,4,4,3,3,4,5,5,1,4,5,2,2,1,4,4,4,6,7,5,6,3,1,1,1,1,2,1,1,2,1,1,2,1,1,2,3,1,5,4,7,7,7,7,5,6,7,1,7,1,7,2,18,white,5,2,1,2,1,1
R_0vmi36WgkDe947r,Default Response Set,Anonymous,,,71.229.7.90,0,17-07-25 12:17,17-07-25 12:26,1,1,5,5,6,3,2,2,2,7,6,3,6,3,5,3,3,5,3,5,3,5,4,4,4,4,5,5,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,7,5,4,5,4,5,3,3,4,3,4,4,6,5,6,6,3,4,4,4,2,2,2,4,4,4,5,5,3,5,5,1,1,1,1,1,1,2,1,2,1,1,1,2,1,5,3,4,5,5,5,7,7,7,7,7,4,7,3,5,1,22,White,2,3,1,3,1,1
R_8piNciD4xRynygB,Default Response Set,Anonymous,,,67.249.116.107,0,17-07-25 12:08,17-07-25 12:27,1,1,7,7,7,1,1,2,1,2,7,5,6,1,4,1,2,4,2,6,2,6,3,3,2,3,3,4,3,3,3,3,3,4,3,4,3,3,3,3,4,4,3,3,7,1,5,4,3,3,3,4,4,4,4,4,2,2,6,6,2,1,5,5,1,1,1,4,5,4,5,5,3,5,4,1,2,1,2,2,1,1,1,2,1,2,1,2,2,3,3,3,1,3,3,3,1,3,1,3,5,3,1,4,2,62,white,7,2,2,2,2,1
R_40fP30JF6jBqLrL,Default Response Set,Anonymous,,,142.196.224.224,0,17-07-25 12:20,17-07-25 12:27,1,1,7,7,6,4,1,1,1,7,6,2,6,2,5,1,1,2,1,6,2,7,2,3,2,2,4,3,3,2,1,3,2,2,3,1,2,3,4,3,4,4,4,4,7,1,5,1,2,4,1,4,5,1,4,4,1,1,5,2,5,1,5,5,1,1,1,4,5,5,6,5,5,6,5,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,5,1,6,7,7,6,4,5,6,2,7,2,7,2,20,White,1,4,4,4,2,1
R_d7gozFFsuY4D4ah,Default Response Set,Anonymous,,,173.121.204.19,0,17-07-25 12:14,17-07-25 12:27,1,1,6,5,7,1,1,5,3,6,6,7,6,2,6,1,6,3,1,5,1,6,4,5,4,5,4,5,5,3,4,4,5,5,3,3,5,4,4,4,4,4,3,3,8,1,5,4,1,1,2,4,5,5,5,3,1,1,6,7,7,1,4,5,1,1,1,5,4,4,6,5,3,2,5,1,2,1,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,7,1,5,1,1,1,5,1,1,7,2,28,African American,6,2,2,2,1,1
R_1SLN1G6HCldPGT3,Default Response Set,Anonymous,,,71.47.39.230,0,17-07-25 12:17,17-07-25 12:28,1,1,4,5,5,6,6,6,5,5,6,7,5,5,5,6,4,6,5,5,6,6,3,4,3,4,3,4,3,4,3,3,4,5,4,3,5,4,5,4,4,3,4,3,7,9,3,3,4,4,4,4,3,3,4,4,5,6,6,5,5,4,4,5,3,4,5,4,3,4,6,5,6,5,5,1,1,1,2,1,2,1,1,2,1,2,1,2,2,3,1,4,2,5,5,6,6,6,6,1,1,7,1,7,2,25,latino,4,4,3,5,1,1
R_81zKtLG5KtJvRLD,Default Response Set,Anonymous,,,23.106.56.3,0,17-07-25 12:16,17-07-25 12:28,1,1,7,7,7,1,1,1,1,7,7,3,7,2,6,1,1,5,3,4,1,6,2,3,4,3,4,3,4,1,2,4,2,2,4,5,2,4,4,4,4,4,3,3,8,1,5,3,1,3,2,3,4,3,3,5,1,1,4,1,7,1,4,5,1,1,1,4,4,4,7,4,4,4,3,1,1,1,2,1,1,1,2,2,1,2,1,1,2,4,1,5,1,6,7,2,1,1,1,4,1,1,1,7,2,31,Caucasian,5,2,2,3,1,1
R_cOrVeznJ7ADSlEh,Default Response Set,Anonymous,,,38.114.214.166,0,17-07-25 12:17,17-07-25 12:28,1,1,5,4,6,3,2,2,2,5,6,4,5,3,5,2,3,6,2,5,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,1,3,1,2,5,3,3,4,3,1,4,3,5,2,4,5,1,1,1,4,4,4,5,5,5,5,5,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,1,4,4,5,5,5,5,5,5,5,5,5,4,5,2,30,White,13,2,2,4,1,1
R_0rmPP0jPycQ47IN,Default Response Set,Anonymous,,,209.126.69.45,0,17-07-25 12:17,17-07-25 12:28,1,1,5,6,6,2,1,3,2,5,6,5,6,4,5,2,2,3,2,5,2,6,4,3,4,3,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,3,2,3,4,3,3,2,2,2,3,4,3,2,3,3,2,3,3,3,2,4,5,1,2,1,4,3,2,5,6,3,2,2,1,2,2,2,2,1,2,1,2,1,1,2,2,1,3,7,7,7,7,7,7,7,5,7,7,7,7,6,7,1,39,Multi,9,3,4,3,2,1
R_2gztxy8yFI5KsXX,Default Response Set,Anonymous,,,47.138.250.222,0,17-07-25 12:18,17-07-25 12:28,1,1,6,6,5,2,1,2,2,3,6,4,4,2,4,2,2,6,3,2,2,6,2,4,2,3,4,4,4,2,2,4,3,3,4,4,2,2,3,3,3,3,3,3,8,3,4,3,3,2,2,3,3,3,3,3,5,5,4,4,3,2,4,4,2,2,2,2,3,3,4,6,2,5,6,1,2,1,2,1,2,2,2,2,1,2,1,1,1,3,1,1,1,1,3,3,3,3,3,3,3,2,1,4,2,41,caucasion,10,2,2,2,1,1
R_d9ZyqkPOTwRFSgl,Default Response Set,Anonymous,,,76.23.151.240,0,17-07-25 12:22,17-07-25 12:29,1,1,7,7,7,1,1,1,1,7,7,5,6,4,4,1,1,2,1,6,1,7,1,3,2,2,2,3,2,2,3,2,3,1,2,2,2,2,2,2,4,4,4,4,9,4,5,3,3,3,3,3,3,3,3,3,1,1,3,7,4,2,4,4,2,3,2,4,3,2,4,3,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,4,3,4,3,3,5,5,5,3,3,4,5,4,3,4,1,26,caucasian,1,3,3,3,4,1
R_e51yesR6vpMIQHr,Default Response Set,Anonymous,,,98.156.120.163,0,17-07-25 12:15,17-07-25 12:29,1,1,7,7,7,2,2,4,2,7,7,2,6,2,7,1,1,3,1,6,2,6,3,1,2,3,4,4,4,2,2,4,2,4,2,3,3,4,3,4,3,4,4,4,7,1,4,3,2,2,3,3,2,3,2,3,2,2,3,2,6,1,4,3,4,2,1,3,3,3,4,5,3,3,4,1,1,1,1,2,2,1,1,1,1,2,1,1,2,7,1,3,3,6,7,7,7,4,4,4,3,4,2,7,2,37,white,10,2,2,2,1,1
R_2fMUnZugO9NEYD3,Default Response Set,Anonymous,,,170.253.170.72,0,17-07-25 12:18,17-07-25 12:30,1,1,1,1,1,7,7,7,7,1,1,7,4,4,4,7,4,7,7,4,4,4,5,3,5,2,5,4,5,5,3,5,3,5,5,5,2,5,5,5,2,1,1,1,1,5,1,2,1,1,1,2,1,2,2,2,1,1,1,1,7,1,4,5,2,1,1,5,5,5,6,6,6,6,6,1,2,2,2,1,1,1,1,1,2,2,2,1,2,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,1,37,Latino,7,7,7,7,3,1
R_b2zQJb44TznwJp3,Default Response Set,Anonymous,,,71.183.36.32,0,17-07-25 12:15,17-07-25 12:30,1,1,4,5,5,6,3,4,5,4,4,3,5,5,3,3,4,6,3,5,3,5,3,1,4,3,3,4,4,3,3,4,4,4,4,4,4,3,4,4,4,2,3,2,2,8,2,2,3,2,1,3,2,3,3,3,1,1,1,1,7,3,4,5,1,1,5,4,5,5,4,5,6,6,6,1,1,1,1,1,1,1,2,1,1,1,2,1,2,5,1,1,1,6,6,6,2,6,6,6,7,6,2,7,1,56,white,9,3,3,6,2,1
R_bjX7jPmor5yVMCF,Default Response Set,Anonymous,,,98.4.50.123,0,17-07-25 12:24,17-07-25 12:30,1,1,6,6,6,2,2,3,2,6,6,5,3,5,4,2,2,6,2,3,2,6,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,5,4,4,4,4,4,4,4,4,4,4,2,3,5,5,3,2,4,4,3,2,2,4,4,2,6,6,5,5,5,1,2,2,2,1,1,1,1,2,1,2,1,1,2,6,2,4,2,4,4,5,5,5,5,5,5,4,2,6,1,33,white,6,4,4,4,2,1
R_816LYVTpR1CGQFD,Default Response Set,Anonymous,,,47.142.39.128,0,17-07-25 12:23,17-07-25 12:30,1,1,1,4,1,5,4,7,4,4,1,1,1,7,1,1,1,5,1,4,1,1,5,3,5,3,5,3,5,5,3,4,3,5,4,5,3,5,5,5,2,2,2,2,1,10,1,4,4,2,2,3,3,5,4,5,1,1,1,1,7,1,5,5,1,1,1,5,5,5,7,7,6,5,5,1,2,2,2,2,1,2,1,2,1,1,2,2,1,7,1,1,1,4,6,4,7,1,2,2,6,4,1,4,2,27,Caucasian,5,4,3,5,2,1
R_cMZn04thAL6Ng7H,Default Response Set,Anonymous,,,68.131.68.39,0,17-07-25 12:23,17-07-25 12:30,1,1,7,7,7,1,1,1,1,7,7,7,7,1,7,3,4,7,3,1,3,5,2,1,3,2,2,4,2,3,1,2,2,2,2,3,3,3,3,3,4,3,4,3,5,4,3,4,4,4,2,4,4,4,4,4,2,2,2,2,6,2,5,5,2,2,5,4,5,3,3,3,3,3,4,1,2,2,2,2,1,2,1,2,1,1,2,2,1,6,1,5,1,6,6,7,7,7,7,7,7,7,1,7,1,26,black,7,4,4,4,2,1
R_1M3hNhTttbdtvbD,Default Response Set,Anonymous,,,68.134.31.130,0,17-07-25 12:27,17-07-25 12:31,1,1,3,3,6,5,2,4,5,6,3,4,5,5,2,5,4,3,5,4,4,6,4,4,3,2,3,4,3,4,3,3,4,4,4,3,2,3,3,4,3,2,3,2,7,7,4,3,2,4,3,2,4,3,3,3,4,5,4,5,3,3,3,2,2,4,4,4,3,4,5,5,3,3,5,1,2,1,1,2,1,2,1,2,1,1,2,2,1,5,4,4,5,5,5,6,6,5,5,4,4,4,4,4,1,20,white,5,2,2,2,2,1
R_5tIdWlvg4OqiINT,Default Response Set,Anonymous,,,155.188.123.20,0,17-07-25 12:26,17-07-25 12:31,1,1,6,5,6,2,2,2,2,6,6,3,5,3,4,2,2,2,2,6,2,2,2,2,2,3,2,3,2,1,2,2,2,3,2,2,1,3,2,2,4,4,4,4,8,3,5,2,2,2,2,2,3,4,3,4,4,2,4,6,4,2,4,4,1,1,1,4,4,4,4,5,5,4,4,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,6,2,6,6,7,3,6,6,6,1,7,2,6,2,24,Asian,9,1,1,1,1,1
R_eKXfqqjEAevUtE1,Default Response Set,Anonymous,,,174.130.32.62,0,17-07-25 12:16,17-07-25 12:31,1,1,3,2,5,3,3,3,3,5,5,5,5,3,3,2,3,3,2,6,2,6,4,4,2,3,4,4,2,3,4,2,4,3,4,2,3,2,2,2,4,4,3,3,6,6,3,3,2,2,2,3,2,3,4,3,2,1,3,5,5,2,4,4,2,2,2,4,4,4,6,5,6,7,3,1,1,1,1,2,1,1,1,2,2,2,1,1,2,3,1,2,1,3,6,5,5,1,2,4,1,3,1,6,2,33,white,5,6,6,6,3,1
R_0cuqPwUncvoOMSN,Default Response Set,Anonymous,,,108.30.224.146,0,17-07-25 12:26,17-07-25 12:31,1,1,3,5,4,5,5,5,6,6,6,5,5,6,6,3,5,6,5,1,3,6,4,4,3,4,5,4,4,3,3,4,4,4,3,4,4,4,3,4,2,1,2,2,2,7,2,3,2,4,3,3,4,4,4,4,1,2,1,1,7,2,4,4,4,1,2,4,3,3,6,7,6,7,7,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,4,2,3,3,1,4,3,1,1,4,2,22,caucasian ,7,6,5,7,3,1
R_cAQHHcdzbxLZLMh,Default Response Set,Anonymous,,,69.207.210.138,0,17-07-25 12:19,17-07-25 12:31,1,1,6,5,6,2,1,5,2,4,4,6,5,4,3,2,1,2,2,4,2,6,4,2,3,3,4,4,4,3,2,4,5,4,5,3,4,4,2,2,4,3,4,2,3,1,5,1,3,4,4,4,4,5,4,4,1,1,4,6,6,1,4,5,1,1,1,4,4,1,5,4,6,7,3,1,2,2,2,2,1,2,1,2,1,1,2,2,1,1,3,1,1,1,7,4,1,2,5,7,4,2,1,7,1,42,white,1,4,4,4,2,1
R_5gAsihyDXSUGRtb,Default Response Set,Anonymous,,,104.61.80.239,0,17-07-25 12:29,17-07-25 12:32,1,1,4,2,4,3,5,5,3,6,3,2,6,2,6,3,2,1,6,6,4,4,2,2,3,4,5,2,4,3,4,1,2,4,3,5,4,3,1,2,1,3,2,4,7,4,3,4,2,1,2,3,3,5,5,4,2,3,5,5,3,3,3,2,4,3,5,5,5,4,5,4,6,2,3,1,1,2,1,2,1,1,2,2,1,2,1,2,1,3,6,7,6,4,2,4,5,3,5,4,5,4,5,1,2,22,Vietnamese,1,4,4,4,2,1
